Date,Time,Message Type,Instrument code,Exchange Code,Security Type,Unknown,add modify delete,Root symbol,Expiration day,Expiration month,Expiration year,Strike price,Contract size,Contract name,Original exchange contract cod,Call or put,Source of Static,Exercise Type,Listing market for the exchange,Listed Currency,Country of listing,Exchange name,QS Symbol Suffix,
15/04/2022,23:20:41:116,S,IXN22NIB31500,126,2,1.41E+18,2,IXN,18,f5=2,2022,315,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:20:41:116,S,IXN22NIB32500,126,2,1.41E+18,2,IXN,18,f5=2,2022,325,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:20:43:055,S,IXN22BIB38500,126,2,1.41E+18,2,IXN,18,f5=2,2022,385,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:20:46:304,S,IXN22BIB33000,126,2,1.41E+18,2,IXN,18,f5=2,2022,330,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:20:46:802,S,IXN22BIB36000,126,2,1.41E+18,2,IXN,18,f5=2,2022,360,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:20:55:738,S,IXN22BIB37000,126,2,1.41E+18,2,IXN,18,f5=2,2022,370,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:20:55:738,S,IXN22NIB39500,126,2,1.41E+18,2,IXN,18,f5=2,2022,395,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:20:57:743,S,IXN22NIB36500,126,2,1.41E+18,2,IXN,18,f5=2,2022,365,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:20:57:810,S,IXN22NIB43500,126,2,1.41E+18,2,IXN,18,f5=2,2022,435,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:05:305,S,IXN22BIB40500,126,2,1.41E+18,2,IXN,18,f5=2,2022,405,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:05:305,S,IXN22NIB34000,126,2,1.41E+18,2,IXN,18,f5=2,2022,340,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:05:305,S,IXN22NIB35000,126,2,1.41E+18,2,IXN,18,f5=2,2022,350,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:16:866,S,IXN22BIB44500,126,2,1.41E+18,2,IXN,18,f5=2,2022,445,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:16:866,S,IXN22NIB38500,126,2,1.41E+18,2,IXN,18,f5=2,2022,385,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:20:550,S,IXN22NIB40500,126,2,1.41E+18,2,IXN,18,f5=2,2022,405,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:20:550,S,IXN22NIB41000,126,2,1.41E+18,2,IXN,18,f5=2,2022,410,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:22:304,S,IXN22BIB42000,126,2,1.41E+18,2,IXN,18,f5=2,2022,420,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:22:304,S,IXN22NIB39000,126,2,1.41E+18,2,IXN,18,f5=2,2022,390,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:22:304,S,IXN22NIB42500,126,2,1.41E+18,2,IXN,18,f5=2,2022,425,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:21:23:303,S,IXN22BIB33500,126,2,1.41E+18,2,IXN,18,f5=2,2022,335,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:23:304,S,IXN22BIB39000,126,2,1.41E+18,2,IXN,18,f5=2,2022,390,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:23:304,S,IXN22BIB39500,126,2,1.41E+18,2,IXN,18,f5=2,2022,395,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:23:304,S,IXN22BIB41500,126,2,1.41E+18,2,IXN,18,f5=2,2022,415,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:32:803,S,IXN22BIB35500,126,2,1.41E+18,2,IXN,18,f5=2,2022,355,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:21:32:803,S,IXN22NIB36000,126,2,1.41E+18,2,IXN,18,f5=2,2022,360,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:02:746,S,IXN22BIB34500,126,2,1.41E+18,2,IXN,18,f5=2,2022,345,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:02:746,S,IXN22NIB38000,126,2,1.41E+18,2,IXN,18,f5=2,2022,380,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:02:746,S,IXN22NIB41500,126,2,1.41E+18,2,IXN,18,f5=2,2022,415,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:02:746,S,IXN22NIB43000,126,2,1.41E+18,2,IXN,18,f5=2,2022,430,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:04:429,S,IXN22NIB31000,126,2,1.41E+18,2,IXN,18,f5=2,2022,310,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:06:998,S,IXN22BIB41000,126,2,1.41E+18,2,IXN,18,f5=2,2022,410,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:06:998,S,IXN22NIB40000,126,2,1.41E+18,2,IXN,18,f5=2,2022,400,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:11:810,S,IXN22BIB35000,126,2,1.41E+18,2,IXN,18,f5=2,2022,350,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:11:810,S,IXN22BIB42500,126,2,1.41E+18,2,IXN,18,f5=2,2022,425,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:11:810,S,IXN22NIB32000,126,2,1.41E+18,2,IXN,18,f5=2,2022,320,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:11:810,S,IXN22NIB33500,126,2,1.41E+18,2,IXN,18,f5=2,2022,335,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:11:865,S,IXN22NIB34500,126,2,1.41E+18,2,IXN,18,f5=2,2022,345,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:18:365,S,IXN22NIB35500,126,2,1.41E+18,2,IXN,18,f5=2,2022,355,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:18:741,S,IXN22BIB38000,126,2,1.41E+18,2,IXN,18,f5=2,2022,380,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:18:741,S,IXN22NIB33000,126,2,1.41E+18,2,IXN,18,f5=2,2022,330,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:21:239,S,IXN22BIB31500,126,2,1.41E+18,2,IXN,18,f5=2,2022,315,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:21:305,S,IXN22BIB40000,126,2,1.41E+18,2,IXN,18,f5=2,2022,400,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:21:372,S,IXN22BIB32500,126,2,1.41E+18,2,IXN,18,f5=2,2022,325,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:21:372,S,IXN22BIB43000,126,2,1.41E+18,2,IXN,18,f5=2,2022,430,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:21:372,S,IXN22BIB44000,126,2,1.41E+18,2,IXN,18,f5=2,2022,440,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:22:21:372,S,IXN22NIB44000,126,2,1.41E+18,2,IXN,18,f5=2,2022,440,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:22:37:931,S,IXN22BIB43500,126,2,1.41E+18,2,IXN,18,f5=2,2022,435,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:00:617,S,IXN22NIB37000,126,2,1.41E+18,2,IXN,18,f5=2,2022,370,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:23:00:617,S,IXN22NIB37500,126,2,1.41E+18,2,IXN,18,f5=2,2022,375,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:23:07:306,S,IXN22BIB36500,126,2,1.41E+18,2,IXN,18,f5=2,2022,365,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:23:000,S,IXN22BIB34000,126,2,1.41E+18,2,IXN,18,f5=2,2022,340,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:24:124,S,IXN22BIB31000,126,2,1.41E+18,2,IXN,18,f5=2,2022,310,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:32:490,S,IXN22BIB30500,126,2,1.41E+18,2,IXN,18,f5=2,2022,305,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:39:739,S,IXN22NIB30500,126,2,1.41E+18,2,IXN,18,f5=2,2022,305,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:23:47:494,S,IXN22NIB44500,126,2,1.41E+18,2,IXN,18,f5=2,2022,445,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:23:52:498,S,IXN22BIB32000,126,2,1.41E+18,2,IXN,18,f5=2,2022,320,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:23:55:872,S,IXN22NIB42000,126,2,1.41E+18,2,IXN,18,f5=2,2022,420,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:23:57:809,S,IXN22BIB37500,126,2,1.41E+18,2,IXN,18,f5=2,2022,375,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:53:996,S,IXN21GGB45500,126,2,1.41E+18,2,IXN,16,f5=7,2021,455,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:063,S,IXN21GGB46000,126,2,1.41E+18,2,IXN,16,f5=7,2021,460,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:063,S,IXN21GGB47000,126,2,1.41E+18,2,IXN,16,f5=7,2021,470,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:063,S,IXN21SGB45500,126,2,1.41E+18,2,IXN,16,f5=7,2021,455,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:117,S,IXN21SGB46000,126,2,1.41E+18,2,IXN,16,f5=7,2021,460,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN21SGB46500,126,2,1.41E+18,2,IXN,16,f5=7,2021,465,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN21SGB47000,126,2,1.41E+18,2,IXN,16,f5=7,2021,470,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB22500,126,2,1.41E+18,2,IXN,18,f5=2,2022,225,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB23000,126,2,1.41E+18,2,IXN,18,f5=2,2022,230,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB24500,126,2,1.41E+18,2,IXN,18,f5=2,2022,245,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB26000,126,2,1.41E+18,2,IXN,18,f5=2,2022,260,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB27500,126,2,1.41E+18,2,IXN,18,f5=2,2022,275,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:118,S,IXN22BIB28500,126,2,1.41E+18,2,IXN,18,f5=2,2022,285,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB29000,126,2,1.41E+18,2,IXN,18,f5=2,2022,290,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB29500,126,2,1.41E+18,2,IXN,18,f5=2,2022,295,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB30000,126,2,1.41E+18,2,IXN,18,f5=2,2022,300,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB45500,126,2,1.41E+18,2,IXN,18,f5=2,2022,455,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB47500,126,2,1.41E+18,2,IXN,18,f5=2,2022,475,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB48500,126,2,1.41E+18,2,IXN,18,f5=2,2022,485,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB49000,126,2,1.41E+18,2,IXN,18,f5=2,2022,490,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB50500,126,2,1.41E+18,2,IXN,18,f5=2,2022,505,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:185,S,IXN22BIB51000,126,2,1.41E+18,2,IXN,18,f5=2,2022,510,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22IGB58500,126,2,1.41E+18,2,IXN,16,f5=9,2022,585,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB21000,126,2,1.41E+18,2,IXN,18,f5=2,2022,210,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB22000,126,2,1.41E+18,2,IXN,18,f5=2,2022,220,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB22500,126,2,1.41E+18,2,IXN,18,f5=2,2022,225,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB25500,126,2,1.41E+18,2,IXN,18,f5=2,2022,255,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB26000,126,2,1.41E+18,2,IXN,18,f5=2,2022,260,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB27500,126,2,1.41E+18,2,IXN,18,f5=2,2022,275,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:251,S,IXN22NIB29000,126,2,1.41E+18,2,IXN,18,f5=2,2022,290,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:307,S,IXN22NIB29500,126,2,1.41E+18,2,IXN,18,f5=2,2022,295,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:307,S,IXN22NIB47000,126,2,1.41E+18,2,IXN,18,f5=2,2022,470,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:307,S,IXN22NIB49000,126,2,1.41E+18,2,IXN,18,f5=2,2022,490,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:307,S,IXN22NIB50000,126,2,1.41E+18,2,IXN,18,f5=2,2022,500,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:27:54:308,S,IXN23AKB58000,126,2,1.41E+18,2,IXN,20,f5=1,2023,580,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:308,S,IXN23AKB58500,126,2,1.41E+18,2,IXN,20,f5=1,2023,585,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:27:54:308,S,IXN23MKB58000,126,2,1.41E+18,2,IXN,20,f5=1,2023,580,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:01:248,S,IXN22BIB27000,126,2,1.41E+18,2,IXN,18,f5=2,2022,270,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:01:248,S,IXN23MKB58500,126,2,1.41E+18,2,IXN,20,f5=1,2023,585,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:01:382,S,IXN22BIB24000,126,2,1.41E+18,2,IXN,18,f5=2,2022,240,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:01:436,S,IXN22BIB46000,126,2,1.41E+18,2,IXN,18,f5=2,2022,460,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:01:506,S,IXN22UGB58000,126,2,1.41E+18,2,IXN,16,f5=9,2022,580,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:01:558,S,IXN22NIB24500,126,2,1.41E+18,2,IXN,18,f5=2,2022,245,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:01:933,S,IXN22FHB57500,126,2,1.41E+18,2,IXN,17,f5=6,2022,575,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:02:056,S,IXN23AKB57500,126,2,1.41E+18,2,IXN,20,f5=1,2023,575,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:02:188,S,IXN22NIB28000,126,2,1.41E+18,2,IXN,18,f5=2,2022,280,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:02:308,S,IXN22RHB58000,126,2,1.41E+18,2,IXN,17,f5=6,2022,580,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:02:683,S,IXN22NIB24000,126,2,1.41E+18,2,IXN,18,f5=2,2022,240,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:03:055,S,IXN22RHB57500,126,2,1.41E+18,2,IXN,17,f5=6,2022,575,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:03:055,S,IXN22IGB58000,126,2,1.41E+18,2,IXN,16,f5=9,2022,580,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:03:055,S,IXN22NIB50500,126,2,1.41E+18,2,IXN,18,f5=2,2022,505,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:03:122,S,IXN22BIB26500,126,2,1.41E+18,2,IXN,18,f5=2,2022,265,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:03:320,S,IXN22NIB27000,126,2,1.41E+18,2,IXN,18,f5=2,2022,270,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:03:620,S,IXN22NIB23500,126,2,1.41E+18,2,IXN,18,f5=2,2022,235,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:03:685,S,IXN22FHB58000,126,2,1.41E+18,2,IXN,17,f5=6,2022,580,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:03:872,S,IXN22BIB25000,126,2,1.41E+18,2,IXN,18,f5=2,2022,250,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:04:062,S,IXN22UGB58500,126,2,1.41E+18,2,IXN,16,f5=9,2022,585,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:04:116,S,IXN22BIB46500,126,2,1.41E+18,2,IXN,18,f5=2,2022,465,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:04:183,S,IXN22NIB21500,126,2,1.41E+18,2,IXN,18,f5=2,2022,215,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:04:248,S,IXN22NIB51000,126,2,1.41E+18,2,IXN,18,f5=2,2022,510,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:04:248,S,IXN21GGB46500,126,2,1.41E+18,2,IXN,16,f5=7,2021,465,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:04:436,S,IXN22BIB47000,126,2,1.41E+18,2,IXN,18,f5=2,2022,470,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:04:556,S,IXN22BIB50000,126,2,1.41E+18,2,IXN,18,f5=2,2022,500,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:04:624,S,IXN22NIB47500,126,2,1.41E+18,2,IXN,18,f5=2,2022,475,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:05:376,S,IXN22IGB57500,126,2,1.41E+18,2,IXN,16,f5=9,2022,575,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:05:376,S,IXN22RHB58500,126,2,1.41E+18,2,IXN,17,f5=6,2022,585,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:05:751,S,IXN22BIB49500,126,2,1.41E+18,2,IXN,18,f5=2,2022,495,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:06:190,S,IXN22NIB51500,126,2,1.41E+18,2,IXN,18,f5=2,2022,515,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:06:554,S,IXN22NIB45000,126,2,1.41E+18,2,IXN,18,f5=2,2022,450,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:06:741,S,IXN22FHB58500,126,2,1.41E+18,2,IXN,17,f5=6,2022,585,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:06:741,S,IXN22NIB46500,126,2,1.41E+18,2,IXN,18,f5=2,2022,465,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:06:874,S,IXN22NIB45500,126,2,1.41E+18,2,IXN,18,f5=2,2022,455,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:06:874,S,IXN22NIB26500,126,2,1.41E+18,2,IXN,18,f5=2,2022,265,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:06:997,S,IXN22NIB30000,126,2,1.41E+18,2,IXN,18,f5=2,2022,300,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:07:250,S,IXN23MKB57500,126,2,1.41E+18,2,IXN,20,f5=1,2023,575,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:07:625,S,IXN22UGB57500,126,2,1.41E+18,2,IXN,16,f5=9,2022,575,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:07:688,S,IXN22NIB23000,126,2,1.41E+18,2,IXN,18,f5=2,2022,230,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:07:812,S,IXN22BIB23500,126,2,1.41E+18,2,IXN,18,f5=2,2022,235,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:07:876,S,IXN22NIB25000,126,2,1.41E+18,2,IXN,18,f5=2,2022,250,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:08:120,S,IXN22BIB21000,126,2,1.41E+18,2,IXN,18,f5=2,2022,210,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:08:186,S,IXN22BIB21500,126,2,1.41E+18,2,IXN,18,f5=2,2022,215,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:08:252,S,IXN22BIB51500,126,2,1.41E+18,2,IXN,18,f5=2,2022,515,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:08:306,S,IXN22NIB28500,126,2,1.41E+18,2,IXN,18,f5=2,2022,285,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:08:373,S,IXN22BIB25500,126,2,1.41E+18,2,IXN,18,f5=2,2022,255,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:08:438,S,IXN22NIB48000,126,2,1.41E+18,2,IXN,18,f5=2,2022,480,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:08:494,S,IXN22BIB48000,126,2,1.41E+18,2,IXN,18,f5=2,2022,480,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:08:813,S,IXN22NIB46000,126,2,1.41E+18,2,IXN,18,f5=2,2022,460,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:08:868,S,IXN22NIB48500,126,2,1.41E+18,2,IXN,18,f5=2,2022,485,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:09:122,S,IXN22NIB49500,126,2,1.41E+18,2,IXN,18,f5=2,2022,495,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,23:28:09:122,S,IXN22BIB45000,126,2,1.41E+18,2,IXN,18,f5=2,2022,450,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:09:430,S,IXN22BIB22000,126,2,1.41E+18,2,IXN,18,f5=2,2022,220,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:09:563,S,IXN22BIB28000,126,2,1.41E+18,2,IXN,18,f5=2,2022,280,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:41:744,S,IXN22BIB20000,126,2,1.41E+18,2,IXN,18,f5=2,2022,200,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:41:744,S,IXN22FHB59000,126,2,1.41E+18,2,IXN,17,f5=6,2022,590,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:41:745,S,IXN22IGB59000,126,2,1.41E+18,2,IXN,16,f5=9,2022,590,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:41:745,S,IXN22IGB59500,126,2,1.41E+18,2,IXN,16,f5=9,2022,595,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,23:28:41:745,S,IXN22RHB59000,126,2,1.41E+18,2,IXN,17,f5=6,2022,590,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
